stn_code,sampling_date,state,location,agency,type,so2,no2,rspm,spm,location_monitoring_station,pm2_5,date
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,NA,20.9,89,132,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,2.6,25,79,130,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,2.6,44.2,44,102,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,6.1,17.8,321,441,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,3.3,21.3,110,187,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.2,27.8,117,291,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.4,36.9,128,316,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.2,28.5,129,315,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.1,32.4,132,303,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.6,34.4,115,293,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.4,30.4,127,342,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.1,32.5,128,341,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.3,45.1,127,331,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.2,32.8,106,319,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.2,30.6,111,337,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.3,30.4,68,239,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5,30.7,103,296,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5,30.4,87,255,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.4,30.9,103,266,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.2,22.4,97,286,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.6,27.1,99,297,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.2,29.6,99,280,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.3,29,104,296,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.2,26.2,97,278,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.9,26.9,87,258,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.2,31.2,82,229,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.4,30,90,255,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.1,31.7,100,287,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.2,49.8,90,295,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.4,29.9,105,308,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.3,31,111,312,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.3,32.7,112,315,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.2,30.9,134,323,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.5,32.4,108,286,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.8,32,127,314,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.9,35.1,109,301,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.2,33.3,112,304,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.5,34.7,112,318,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.6,31.7,123,311,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.3,33,96,291,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.6,29.3,99,300,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.4,29.2,111,317,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.2,31.2,90,257,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.4,33.3,106,318,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.2,32.8,91,234,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.2,31,99,296,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.5,34.2,92,291,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.4,30.2,96,290,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.2,29.4,70,194,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.1,30.2,85,270,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5,28.2,88,248,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.4,33.7,93,276,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.3,32.2,93,287,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.7,32.3,102,297,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.3,34,103,264,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.2,33.3,100,295,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.3,31.2,101,302,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.3,32,93,294,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.4,29.7,74,220,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.2,30.3,61,182,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.5,29.1,53,153,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.2,30.7,83,258,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.5,33.1,53,173,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.3,31.2,97,284,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.5,35.8,98,298,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.2,30.7,76,245,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.4,28.9,84,267,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.1,27.5,90,252,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.3,29.2,84,248,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.9,32,81,185,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.9,26.3,68,206,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.9,31.8,86,224,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.7,33.3,62,173,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.9,24.9,43,133,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.2,32.4,81,209,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5,27.3,89,219,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.3,30.1,81,218,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.3,29.7,114,302,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5,34.1,103,285,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.1,29.9,130,287,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.2,30.3,136,334,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.2,32.3,107,292,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.7,26.3,95,237,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5,28.6,56,157,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.2,27.8,59,145,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5,30.7,103,306,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5,29.2,110,302,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.9,28.9,114,257,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.9,27.8,110,286,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.7,27,112,304,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.2,26.8,126,309,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.9,29.7,126,334,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.9,25,126,310,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.9,27.7,101,290,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.9,26.2,120,336,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5,37.4,103,270,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.8,28.2,108,328,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.2,28.7,102,308,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.7,41.6,99,299,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.2,38.9,110,301,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.5,46,113,331,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.3,25.5,80,302,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5,23.7,90,244,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.5,18.9,103,183,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.1,16.4,76,187,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.5,21.9,80,244,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.5,14.7,63,163,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.4,22.5,78,202,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.4,22,62,172,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.6,21.2,88,208,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.3,17.2,67,164,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.4,16,69,185,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.5,16.9,47,156,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.5,15.5,66,157,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.5,16.1,68,187,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.6,17.1,67,201,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.4,16.2,68,166,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.2,15.5,74,175,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.6,21.6,65,216,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.4,19.4,83,193,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.4,18,66,165,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.4,16.2,56,154,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.6,16.9,89,233,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.3,16.5,81,206,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.4,16.4,73,196,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.4,18.7,54,128,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.4,15.3,66,152,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.4,16.9,61,142,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.4,15.1,73,171,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.4,16.4,64,157,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.4,16.4,61,195,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.4,15.1,72,149,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.4,16.7,53,169,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.4,15.6,69,223,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.3,16.6,55,127,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.4,14.9,58,135,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.4,15.8,61,125,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.4,15.7,59,143,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.4,17,48,120,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.3,16,63,158,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.4,16.5,52,113,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.5,17.6,59,138,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.5,19.3,63,183,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.4,16.8,68,149,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.4,14.8,60,107,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.4,15.4,47,116,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.5,16.1,48,126,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.3,16.3,38,73,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.4,15.7,36,108,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.4,17,55,129,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.4,15.4,52,111,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.4,17.2,59,122,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.3,16.3,62,127,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.2,16.6,55,105,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.3,15.9,41,82,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.3,16.7,27,57,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.2,16.3,34,87,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.3,15.8,25,71,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.3,14.7,28,60,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.3,16.6,23,75,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.3,15.6,30,78,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.3,14.7,18,53,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.3,14.2,27,80,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.3,14.3,28,90,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.8,13.8,45,111,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.6,14.6,33,83,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.8,16.8,37,85,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.6,14.6,45,134,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.8,18.7,30,88,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.7,14.7,26,83,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.8,15.3,28,60,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.8,15.6,34,92,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.8,15.6,45,111,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.8,16.1,54,117,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.8,14.4,33,86,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.8,14.8,55,161,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.6,18.5,76,157,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.6,15.3,66,185,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.5,14.4,62,174,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.4,16.4,66,163,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.8,18.2,92,178,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.3,15.8,46,137,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.2,18,44,91,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.3,14.3,52,116,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.2,15.5,50,118,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.4,13.8,51,130,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.3,15,51,111,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.4,14.3,61,130,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.2,16.6,68,165,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.4,17.8,60,157,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.9,16.2,65,159,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.5,15.9,53,122,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.3,15.5,62,110,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.4,16.2,71,162,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.4,17.5,62,154,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.2,17,86,153,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.3,17,50,126,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.2,15.4,67,151,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.3,16.6,79,139,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.4,15.1,65,161,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.2,22.1,104,180,Jubilee Hills,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.8,27.2,118,299,Paradise,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.2,38.1,155,348,Paradise,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.2,31.7,160,340,Paradise,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.4,29.8,163,329,Paradise,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.4,50.3,159,373,Paradise,NA,########
